0.000000, 0.112702, 0.000000, 28.890623, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 28.824723, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 28.956524, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 28.890623, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 28.824723, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 28.956524, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 28.890623, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 28.824723, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 28.785617, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 28.717133, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 28.648647, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 28.785617, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 28.717133, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 28.648647, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 28.785617, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 28.717133, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 28.648647, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 28.608008, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 28.536839, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 28.465669, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 28.608008, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 28.536839, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 28.465669, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 28.608008, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 28.536839, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 28.465669, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 28.423438, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 28.349478, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 28.275518, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 28.423438, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 28.349478, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 28.275518, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 28.423438, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 28.349478, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 28.275518, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 28.231630, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 28.154772, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 28.077913, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 28.231630, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 28.154772, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 28.077913, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 28.231630, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 28.154772, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 28.077913, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 28.032305, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 27.952433, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 27.872560, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 28.032305, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 27.952433, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 27.872560, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 28.032305, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 27.952433, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 27.872560, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 27.825164, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 27.742161, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 27.659158, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 27.825164, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 27.742161, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 27.659158, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 27.825164, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 27.742161, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 27.659158, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 27.609904, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 27.523647, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 27.437389, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 27.609904, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 27.523647, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 27.437389, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 27.609904, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 27.523647, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 27.437389, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 27.386205, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 27.296566, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 27.206926, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 27.386205, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 27.296566, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 27.206926, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 27.386205, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 27.296566, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 27.206926, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 27.153734, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 27.060581, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 26.967428, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 27.153734, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 27.060581, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 26.967428, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 27.153734, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 27.060581, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 26.967428, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 26.912151, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 26.815346, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 26.718540, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 26.912151, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 26.815346, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 26.718540, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 26.912151, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 26.815346, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 26.718540, 42.099998, 1.974955
