10,    0.0115080000,    0.0114790000,    0.0115200000,    0.0115260000,    0.0115220000,    0.0115140000,    0.0115040000,    0.0114910000,    0.0114760000,    0.0114580000,    0.0114370000,    0.0114120000,    0.0113840000,    0.0113500000,    0.0113120000,    0.0112670000,    0.0112150000,    0.0111540000,    0.0110820000,    0.0109980000,    0.0108970000,    0.0107770000,    0.0106290000,    0.0104470000,    0.0102160000,    0.0099129000,    0.0094920000,    0.0088572000,    0.0065563000
11,    0.0121310000,    0.0114660000,    0.0115180000,    0.0115260000,    0.0115220000,    0.0115140000,    0.0115030000,    0.0114900000,    0.0114750000,    0.0114560000,    0.0114350000,    0.0114100000,    0.0113810000,    0.0113480000,    0.0113090000,    0.0112640000,    0.0112120000,    0.0111510000,    0.0110800000,    0.0109950000,    0.0108950000,    0.0107740000,    0.0106270000,    0.0104450000,    0.0102150000,    0.0099116000,    0.0094912000,    0.0088629000,    0.0065545000
12,    0.0122170000,    0.0114650000,    0.0115190000,    0.0115260000,    0.0115220000,    0.0115140000,    0.0115030000,    0.0114900000,    0.0114750000,    0.0114570000,    0.0114350000,    0.0114110000,    0.0113820000,    0.0113490000,    0.0113100000,    0.0112650000,    0.0112130000,    0.0111520000,    0.0110810000,    0.0109960000,    0.0108960000,    0.0107750000,    0.0106280000,    0.0104470000,    0.0102160000,    0.0099126000,    0.0094933000,    0.0088633000,    0.0065353000
13,    0.0122740000,    0.0114650000,    0.0115200000,    0.0115260000,    0.0115220000,    0.0115140000,    0.0115040000,    0.0114910000,    0.0114750000,    0.0114570000,    0.0114360000,    0.0114110000,    0.0113820000,    0.0113490000,    0.0113100000,    0.0112650000,    0.0112130000,    0.0111520000,    0.0110810000,    0.0109970000,    0.0108960000,    0.0107760000,    0.0106290000,    0.0104470000,    0.0102160000,    0.0099127000,    0.0094944000,    0.0088595000,    0.0065189000
14,    0.0123130000,    0.0114650000,    0.0115200000,    0.0115260000,    0.0115220000,    0.0115140000,    0.0115040000,    0.0114910000,    0.0114750000,    0.0114570000,    0.0114360000,    0.0114110000,    0.0113820000,    0.0113490000,    0.0113100000,    0.0112660000,    0.0112130000,    0.0111530000,    0.0110810000,    0.0109970000,    0.0108960000,    0.0107760000,    0.0106290000,    0.0104470000,    0.0102160000,    0.0099130000,    0.0094954000,    0.0088563000,    0.0065095000
15,    0.0123410000,    0.0114650000,    0.0115200000,    0.0115260000,    0.0115220000,    0.0115140000,    0.0115040000,    0.0114910000,    0.0114750000,    0.0114570000,    0.0114360000,    0.0114110000,    0.0113820000,    0.0113490000,    0.0113110000,    0.0112660000,    0.0112140000,    0.0111530000,    0.0110810000,    0.0109970000,    0.0108960000,    0.0107760000,    0.0106290000,    0.0104470000,    0.0102160000,    0.0099134000,    0.0094962000,    0.0088540000,    0.0065043000
16,    0.0123610000,    0.0114650000,    0.0115200000,    0.0115260000,    0.0115220000,    0.0115140000,    0.0115040000,    0.0114910000,    0.0114760000,    0.0114570000,    0.0114360000,    0.0114110000,    0.0113820000,    0.0113490000,    0.0113110000,    0.0112660000,    0.0112140000,    0.0111530000,    0.0110810000,    0.0109970000,    0.0108970000,    0.0107760000,    0.0106290000,    0.0104470000,    0.0102160000,    0.0099137000,    0.0094966000,    0.0088522000,    0.0065013000
17,    0.0123770000,    0.0114650000,    0.0115200000,    0.0115260000,    0.0115230000,    0.0115150000,    0.0115040000,    0.0114910000,    0.0114760000,    0.0114570000,    0.0114360000,    0.0114110000,    0.0113830000,    0.0113490000,    0.0113110000,    0.0112660000,    0.0112140000,    0.0111530000,    0.0110810000,    0.0109970000,    0.0108970000,    0.0107760000,    0.0106290000,    0.0104470000,    0.0102170000,    0.0099140000,    0.0094968000,    0.0088508000,    0.0064996000
18,    0.0123890000,    0.0114650000,    0.0115200000,    0.0115260000,    0.0115230000,    0.0115150000,    0.0115040000,    0.0114910000,    0.0114760000,    0.0114580000,    0.0114360000,    0.0114110000,    0.0113830000,    0.0113490000,    0.0113110000,    0.0112660000,    0.0112140000,    0.0111530000,    0.0110810000,    0.0109970000,    0.0108970000,    0.0107760000,    0.0106290000,    0.0104470000,    0.0102170000,    0.0099143000,    0.0094968000,    0.0088498000,    0.0064986000
19,    0.0123980000,    0.0114660000,    0.0115200000,    0.0115270000,    0.0115230000,    0.0115150000,    0.0115040000,    0.0114910000,    0.0114760000,    0.0114580000,    0.0114360000,    0.0114110000,    0.0113830000,    0.0113490000,    0.0113110000,    0.0112660000,    0.0112140000,    0.0111530000,    0.0110820000,    0.0109970000,    0.0108970000,    0.0107760000,    0.0106290000,    0.0104470000,    0.0102170000,    0.0099145000,    0.0094965000,    0.0088486000,    0.0064976000
20,    0.0124060000,    0.0114660000,    0.0115210000,    0.0115270000,    0.0115230000,    0.0115150000,    0.0115040000,    0.0114910000,    0.0114760000,    0.0114580000,    0.0114360000,    0.0114120000,    0.0113830000,    0.0113490000,    0.0113110000,    0.0112660000,    0.0112140000,    0.0111530000,    0.0110820000,    0.0109970000,    0.0108970000,    0.0107760000,    0.0106290000,    0.0104470000,    0.0102170000,    0.0099146000,    0.0094960000,    0.0088475000,    0.0064970000
