1.688768,-0.000004,0.000001,-0.000003,0.000000,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000004,-0.000003,-0.000004,-0.000003,-0.000005,-0.000003,-0.000006,-0.000003,-0.000004,-0.000007,-0.000007,-0.000003,-0.000003,-0.000008,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.589429,-0.000004,0.000001,-0.000004,0.000004,-0.000003,0.000000,-0.000003,-0.000002,-0.000003,-0.000002,-0.000003,-0.000002,-0.000003,-0.000002,-0.000003,-0.000002,-0.000003,-0.000002,-0.000003,-0.000002,-0.000003,-0.000002,-0.000004,-0.000002,-0.000005,-0.000003,-0.000006,-0.000003,-0.000004,-0.000008,-0.000007,-0.000003,-0.000003,-0.000008,-0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.490089,-0.000004,-0.000001,-0.000003,-0.000001,-0.000003,-0.000001,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000003,-0.000002,-0.000003,-0.000002,-0.000003,-0.000002,-0.000004,-0.000002,-0.000005,-0.000002,-0.000006,-0.000003,-0.000004,-0.000008,-0.000007,-0.000003,-0.000003,-0.000008,-0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.390750,-0.000004,-0.000000,-0.000003,-0.000001,-0.000002,-0.000001,-0.000002,-0.000000,-0.000002,-0.000000,-0.000002,0.000001,-0.000002,0.000000,-0.000003,0.000000,-0.000003,-0.000000,-0.000003,-0.000001,-0.000003,-0.000001,-0.000004,-0.000002,-0.000004,-0.000002,-0.000006,-0.000003,-0.000004,-0.000007,-0.000007,-0.000003,-0.000003,-0.000008,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.291411,-0.000002,0.000002,-0.000001,0.000001,-0.000001,0.000000,-0.000002,0.000000,-0.000001,-0.000000,-0.000002,0.000001,-0.000002,0.000000,-0.000002,0.000000,-0.000003,-0.000000,-0.000003,-0.000001,-0.000003,-0.000001,-0.000004,-0.000001,-0.000004,-0.000002,-0.000006,-0.000003,-0.000003,-0.000007,-0.000007,-0.000003,-0.000003,-0.000008,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.192071,-0.000001,0.000002,-0.000001,-0.000000,-0.000001,-0.000000,-0.000001,-0.000000,-0.000002,0.000000,-0.000001,-0.000000,-0.000002,0.000000,-0.000002,0.000000,-0.000003,-0.000000,-0.000003,-0.000001,-0.000003,-0.000001,-0.000004,-0.000001,-0.000004,-0.000002,-0.000006,-0.000003,-0.000003,-0.000007,-0.000007,-0.000003,-0.000003,-0.000008,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.092732,-0.000001,0.000001,-0.000001,0.000001,-0.000001,0.000001,-0.000001,0.000000,-0.000001,0.000000,-0.000001,0.000000,-0.000001,0.000000,-0.000002,0.000000,-0.000003,-0.000000,-0.000003,-0.000001,-0.000003,-0.000001,-0.000004,-0.000001,-0.000004,-0.000002,-0.000006,-0.000003,-0.000003,-0.000007,-0.000007,-0.000003,-0.000003,-0.000008,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.993393,-0.000000,0.000001,-0.000001,0.000000,-0.000001,0.000000,-0.000001,0.000000,-0.000001,-0.000000,-0.000001,0.000000,-0.000001,-0.000000,-0.000002,-0.000000,-0.000002,-0.000000,-0.000003,-0.000001,-0.000003,-0.000001,-0.000004,-0.000001,-0.000004,-0.000002,-0.000006,-0.000003,-0.000003,-0.000007,-0.000007,-0.000002,-0.000003,-0.000008,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.894054,-0.000001,0.000000,-0.000001,-0.000000,-0.000001,-0.000000,-0.000001,-0.000000,-0.000001,-0.000000,-0.000001,-0.000000,-0.000001,-0.000000,-0.000002,-0.000000,-0.000002,-0.000000,-0.000003,-0.000001,-0.000003,-0.000001,-0.000004,-0.000001,-0.000004,-0.000002,-0.000006,-0.000003,-0.000003,-0.000007,-0.000007,-0.000002,-0.000003,-0.000008,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.794714,-0.000001,-0.000000,-0.000001,-0.000000,-0.000001,-0.000000,-0.000001,-0.000000,-0.000001,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000002,-0.000001,-0.000002,-0.000001,-0.000002,-0.000001,-0.000003,-0.000001,-0.000004,-0.000001,-0.000004,-0.000002,-0.000006,-0.000003,-0.000003,-0.000007,-0.000007,-0.000002,-0.000003,-0.000008,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.695375,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000003,-0.000002,-0.000003,-0.000002,-0.000004,-0.000002,-0.000004,-0.000002,-0.000006,-0.000003,-0.000003,-0.000007,-0.000007,-0.000002,-0.000003,-0.000008,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.596036,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000003,-0.000002,-0.000003,-0.000002,-0.000003,-0.000002,-0.000004,-0.000002,-0.000004,-0.000002,-0.000006,-0.000003,-0.000003,-0.000007,-0.000007,-0.000002,-0.000003,-0.000008,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.496696,-0.000001,0.000001,-0.000001,0.000001,-0.000001,0.000001,-0.000001,0.000000,-0.000001,0.000000,-0.000001,0.000000,-0.000002,0.000000,-0.000002,-0.000000,-0.000003,-0.000000,-0.000003,-0.000001,-0.000003,-0.000001,-0.000004,-0.000002,-0.000004,-0.000002,-0.000006,-0.000003,-0.000003,-0.000007,-0.000007,-0.000002,-0.000003,-0.000008,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.397357,-0.000000,0.000000,-0.000001,0.000000,-0.000001,0.000000,-0.000001,0.000000,-0.000001,0.000000,-0.000001,0.000000,-0.000002,0.000000,-0.000002,-0.000000,-0.000002,-0.000000,-0.000003,-0.000001,-0.000003,-0.000001,-0.000004,-0.000002,-0.000004,-0.000002,-0.000005,-0.000003,-0.000003,-0.000007,-0.000007,-0.000002,-0.000002,-0.000008,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.298018,-0.000009,0.000022,-0.000010,0.000015,-0.000008,0.000008,-0.000006,0.000004,-0.000004,0.000002,-0.000003,0.000001,-0.000002,0.000000,-0.000002,-0.000000,-0.000002,-0.000000,-0.000003,-0.000001,-0.000003,-0.000001,-0.000003,-0.000002,-0.000004,-0.000002,-0.000005,-0.000003,-0.000003,-0.000007,-0.000007,-0.000002,-0.000002,-0.000008,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.198679,-0.000009,0.000018,-0.000007,0.000011,-0.000008,0.000006,-0.000006,0.000003,-0.000004,0.000002,-0.000003,0.000001,-0.000002,0.000000,-0.000002,-0.000000,-0.000002,-0.000000,-0.000002,-0.000001,-0.000003,-0.000001,-0.000003,-0.000001,-0.000004,-0.000002,-0.000005,-0.000003,-0.000003,-0.000006,-0.000006,-0.000002,-0.000002,-0.000007,-0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.099339,-0.000011,0.000023,-0.000011,0.000016,-0.000009,0.000009,-0.000007,0.000005,-0.000005,0.000002,-0.000003,0.000001,-0.000002,0.000000,-0.000002,0.000000,-0.000002,-0.000000,-0.000002,-0.000000,-0.000002,-0.000001,-0.000003,-0.000001,-0.000003,-0.000002,-0.000004,-0.000003,-0.000003,-0.000006,-0.000005,-0.000002,-0.000002,-0.000007,-0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,-0.000002,0.000002,-0.000002,0.000002,-0.000002,0.000002,-0.000002,0.000001,-0.000002,0.000001,-0.000002,0.000001,-0.000002,0.000001,-0.000002,0.000000,-0.000002,0.000000,-0.000002,-0.000000,-0.000002,-0.000001,-0.000002,-0.000001,-0.000003,-0.000002,-0.000004,-0.000002,-0.000002,-0.000005,-0.000005,-0.000002,-0.000002,-0.000006,-0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
